"","X","district","id","School","totMem","free","reduced","naf","frper"
"2933",50,"PALM BEACH",1321,"ROSENWALD ELEMENTARY SCHOOL",200,183,5,"188","94"
"2934",50,"PALM BEACH",1361,"JOHN I. LEONARD HIGH SCHOOL",2782,1806,193,"1,999","71.85"
"2935",50,"PALM BEACH",1371,"PALM BEACH GARDENS HIGH SCHOOL",2502,1314,202,"1,516","60.59"
"2936",50,"PALM BEACH",1391,"WYNNEBROOK ELEMENTARY SCHOOL",839,700,48,"748","89.15"
"2937",50,"PALM BEACH",1401,"WEST RIVIERA ELEMENTARY SCHOOL",618,600,7,"607","98.22"
"2938",50,"PALM BEACH",1411,"GROVE PARK ELEMENTARY SCHOOL",673,586,30,"616","91.53"
"2939",50,"PALM BEACH",1421,"HAGEN ROAD ELEMENTARY SCHOOL",901,392,54,"446","49.5"
"2940",50,"PALM BEACH",1441,"MELALEUCA ELEMENTARY SCHOOL",785,642,49,"691","88.03"
"2941",50,"PALM BEACH",1451,"ADDISON MIZNER ELEMENTARY SCHO",913,117,24,"141","15.44"
"2942",50,"PALM BEACH",1461,"INLET GROVE COMMUNITY HIGH SCH",763,517,37,"554","72.61"
"2943",50,"PALM BEACH",1491,"BOCA RATON COMMUNITY MIDDLE",1338,472,69,"541","40.43"
"2944",50,"PALM BEACH",1531,"CLIFFORD O TAYLOR/KIRKLANE ELE",1190,925,60,"985","82.77"
"2945",50,"PALM BEACH",1541,"DWIGHT D. EISENHOWER ELEM.",675,344,46,"390","57.78"
"2946",50,"PALM BEACH",1571,"SOUTH TECH ACADEMY",1164,712,50,"762","65.46"
"2947",50,"PALM BEACH",1581,"CONGRESS COMMUNITY MIDDLE SCHL",995,654,52,"706","70.95"
"2948",50,"PALM BEACH",1611,"SANTALUCES COMMUNITY HIGH",2376,1309,154,"1,463","61.57"
"2949",50,"PALM BEACH",1641,"GOLD COAST COMMUNITY SCHOOL",120,106,2,"108","90"
"2950",50,"PALM BEACH",1651,"JERRY THOMAS ELEMENTARY SCHOOL",904,325,36,"361","39.93"
"2951",50,"PALM BEACH",1661,"VERDE ELEMENTARY SCHOOL",827,232,46,"278","33.62"
"2952",50,"PALM BEACH",1671,"WELLINGTON ELEMENTARY SCHOOL",840,294,55,"349","41.55"
"2953",50,"PALM BEACH",1681,"SPANISH RIVER COMM. HIGH SCHL.",2401,368,100,"468","19.49"
"2954",50,"PALM BEACH",1691,"CRESTWOOD COMMUNITY MIDDLE",1088,496,89,"585","53.77"
"2955",50,"PALM BEACH",1701,"WELLINGTON LANDINGS MIDDLE",1212,334,64,"398","32.84"
"2956",50,"PALM BEACH",1711,"SEMINOLE TRAILS ELEM. SCHOOL",834,580,64,"644","77.22"
"2957",50,"PALM BEACH",1731,"JUPITER MIDDLE SCHOOL",1293,394,81,"475","36.74"
"2958",50,"PALM BEACH",1741,"DEL PRADO ELEMENTARY SCHOOL",864,165,36,"201","23.26"
"2959",50,"PALM BEACH",1751,"LOGGERS' RUN COMMUNITY MIDDLE",1014,292,61,"353","34.81"
"2960",50,"PALM BEACH",1761,"H. L. JOHNSON ELEMENTARY SCHL",910,281,54,"335","36.81"
"2961",50,"PALM BEACH",1771,"PAHOKEE MIDDLE-SENIOR HIGH",895,753,51,"804","89.83"
"2962",50,"PALM BEACH",1781,"WHISPERING PINES ELEMENTARY SC",728,205,45,"250","34.34"
"2963",50,"PALM BEACH",1801,"ROYAL PALM SCHOOL",415,271,14,"285","68.67"
"2964",50,"PALM BEACH",1811,"CORAL SUNSET ELEMENTARY SCHOOL",691,354,57,"411","59.48"
"2965",50,"PALM BEACH",1821,"CHRISTA MCAULIFFE MIDDLE SCHL",1268,310,65,"375","29.57"
"2966",50,"PALM BEACH",1831,"K. E. CUNNINGHAM/CANAL POINT E",329,314,4,"318","96.66"
"2967",50,"PALM BEACH",1851,"PALM BEACH LAKES HIGH SCHOOL",1881,1322,108,"1,430","76.02"
"2968",50,"PALM BEACH",1861,"INDIAN PINES ELEMENTARY SCHOOL",793,691,28,"719","90.67"
"2969",50,"PALM BEACH",1871,"LIBERTY PARK ELEMENTARY SCHOOL",1007,814,55,"869","86.3"
"2970",50,"PALM BEACH",1891,"BANYAN CREEK ELEMENTARY SCHOOL",1009,369,40,"409","40.54"
"2971",50,"PALM BEACH",1901,"LOXAHATCHEE GROVES ELEMENTARY",646,333,42,"375","58.05"
"2972",50,"PALM BEACH",1911,"CALUSA ELEMENTARY SCHOOL",875,201,31,"232","26.51"
"2973",50,"PALM BEACH",1921,"WOODLANDS MIDDLE SCHOOL",1257,549,82,"631","50.2"
"2974",50,"PALM BEACH",1931,"LIGHTHOUSE ELEMENTARY SCHOOL",760,108,25,"133","17.5"
"2975",50,"PALM BEACH",1941,"CYPRESS TRAILS ELEMENTARY SCHO",545,304,37,"341","62.57"
"2976",50,"PALM BEACH",1951,"MORIKAMI PARK ELEMENTARY SCHL",796,106,39,"145","18.22"
"2977",50,"PALM BEACH",1961,"SANDPIPER SHORES ELEM. SCHOOL",773,214,37,"251","32.47"
"2978",50,"PALM BEACH",1971,"WATSON B. DUNCAN MIDDLE SCHOOL",1303,359,75,"434","33.31"
"2979",50,"PALM BEACH",1981,"BEAR LAKES MIDDLE SCHOOL",754,596,37,"633","83.95"
"2980",50,"PALM BEACH",1991,"OMNI MIDDLE SCHOOL",1459,321,77,"398","27.28"
"2981",50,"PALM BEACH",2001,"PARK VISTA COMMUNITY HIGH SCHO",2857,612,145,"757","26.5"
"2982",50,"PALM BEACH",2011,"TIMBER TRACE ELEMENTARY SCHOOL",898,278,39,"317","35.3"
"2983",50,"PALM BEACH",2031,"LIMESTONE CREEK ELEM. SCHOOL",904,193,37,"230","25.44"
"2984",50,"PALM BEACH",2041,"CARVER MIDDLE SCHOOL",997,724,49,"773","77.53"
"2985",50,"PALM BEACH",2051,"NEW HORIZONS ELEMENTARY SCHOOL",633,307,47,"354","55.92"
"2986",50,"PALM BEACH",2071,"CITRUS COVE ELEMENTARY SCHOOL",967,400,47,"447","46.23"
"2987",50,"PALM BEACH",2081,"HAMMOCK POINTE ELEMENTARY SCHO",930,445,60,"505","54.3"
"2988",50,"PALM BEACH",2091,"JUPITER FARMS ELEMENTARY SCHL",571,85,13,"98","17.16"
"2989",50,"PALM BEACH",2101,"EGRET LAKE ELEMENTARY SCHOOL",611,482,26,"508","83.14"
"2990",50,"PALM BEACH",2121,"CRYSTAL LAKES ELEMENTARY SCHL",595,199,48,"247","41.51"
"2991",50,"PALM BEACH",2131,"LAKE WORTH COMMUNITY MIDDLE",1023,866,44,"910","88.95"
"2992",50,"PALM BEACH",2141,"ACREAGE PINES ELEMENTARY SCHOO",458,163,29,"192","41.92"
"2993",50,"PALM BEACH",2151,"OKEEHEELEE MIDDLE SCHOOL",1475,997,105,"1,102","74.71"
"2994",50,"PALM BEACH",2161,"PANTHER RUN ELEMENTARY SCHOOL",811,110,21,"131","16.15"
"2995",50,"PALM BEACH",2181,"OLYMPIC HEIGHTS COMMUNITY HIGH",2049,563,130,"693","33.82"
"2996",50,"PALM BEACH",2191,"WELLINGTON HIGH SCHOOL",2403,631,109,"740","30.79"
"2997",50,"PALM BEACH",2201,"WILLIAM T. DWYER HIGH SCHOOL",2146,663,79,"742","34.58"
"2998",50,"PALM BEACH",2241,"MANATEE ELEMENTARY SCHOOL",1087,220,45,"265","24.38"
"2999",50,"PALM BEACH",2301,"GLADES CENTRAL HIGH SCHOOL",1027,853,38,"891","86.76"
"3000",50,"PALM BEACH",2331,"ROYAL PALM BEACH HIGH SCHOOL",2164,1062,136,"1,198","55.36"
"3001",50,"PALM BEACH",2351,"ORCHARD VIEW ELEMENTARY SCHOOL",562,439,24,"463","82.38"
"3002",50,"PALM BEACH",2361,"BOYNTON BEACH COMMUNITY HIGH",1585,958,82,"1,040","65.62"
"3003",50,"PALM BEACH",2371,"PIONEER PARK ELEMENTARY SCHOOL",396,372,5,"377","95.2"
"3004",50,"PALM BEACH",2401,"BELLE GLADE ELEMENTARY SCHOOL",569,541,14,"555","97.54"
"3005",50,"PALM BEACH",2411,"INDIAN RIDGE SCHOOL",108,67,2,"69","63.89"
"3006",50,"PALM BEACH",2421,"GOLDEN GROVE ELEMENTARY SCHOOL",565,256,67,"323","57.17"
"3007",50,"PALM BEACH",2431,"SOUTH GRADE ELEMENTARY SCHOOL",609,598,5,"603","99.01"
"3008",50,"PALM BEACH",2451,"WESTERN PINES COMMUNITY MIDDLE",1184,374,109,"483","40.79"
"3009",50,"PALM BEACH",2461,"EAGLES LANDING MIDDLE SCHOOL",1310,370,71,"441","33.66"
"3010",50,"PALM BEACH",2491,"DR. MARY MCLEOD BETHUNE ELEM.",440,386,9,"395","89.77"
"3011",50,"PALM BEACH",2511,"BAK MIDDLE SCHOOL OF THE ARTS",1355,214,52,"266","19.63"
"3012",50,"PALM BEACH",2521,"ED VENTURE CHARTER SCHOOL",115,68,NA,"68","59.13"
"3013",50,"PALM BEACH",2531,"POTENTIALS CHARTER SCHOOL",33,16,1,"17","51.52"
"3014",50,"PALM BEACH",2541,"BEACON COVE INTERMEDIATE SCHL",932,122,33,"155","16.63"
"3015",50,"PALM BEACH",2551,"FRONTIER ELEMENTARY SCHOOL",616,223,43,"266","43.18"
"3016",50,"PALM BEACH",2561,"BINKS FOREST ELEMENTARY SCHOOL",1064,128,27,"155","14.57"
"3017",50,"PALM BEACH",2571,"HERITAGE ELEMENTARY SCHOOL",972,766,60,"826","84.98"
"3018",50,"PALM BEACH",2581,"CORAL REEF ELEMENTARY SCHOOL",931,206,29,"235","25.24"
"3019",50,"PALM BEACH",2591,"PLEASANT CITY ELEMENTARY SCHOO",291,273,6,"279","95.88"
"3020",50,"PALM BEACH",2601,"ODYSSEY MIDDLE SCHOOL",1069,631,72,"703","65.76"
"3021",50,"PALM BEACH",2611,"POLO PARK MIDDLE SCHOOL",982,293,57,"350","35.64"
"3022",50,"PALM BEACH",2621,"INDEPENDENCE MIDDLE SCHOOL",1322,274,61,"335","25.34"
"3023",50,"PALM BEACH",2631,"PALM BEACH CENTRAL HIGH SCHOOL",2896,711,149,"860","29.7"
"3024",50,"PALM BEACH",2641,"LAKESIDE ACADEMY",104,94,1,"95","91.35"
"3025",50,"PALM BEACH",2661,"JOSEPH LITTLES-NGUZO SABA",162,151,NA,"151","93.21"
"3026",50,"PALM BEACH",2671,"FREEDOM SHORES ELEMENTARY SCHO",905,443,58,"501","55.36"
"3027",50,"PALM BEACH",2691,"SUNRISE PARK ELEMENTARY SCHOOL",866,155,21,"176","20.32"
"3028",50,"PALM BEACH",2701,"JEAGA MIDDLE SCHOOL",1173,915,51,"966","82.35"
"3029",50,"PALM BEACH",2711,"DON ESTRIDGE HIGH TECH MIDDLE",1248,299,83,"382","30.61"
"3030",50,"PALM BEACH",2721,"DISCOVERY KEY ELEMENTARY SCHL",879,219,39,"258","29.35"
"3031",50,"PALM BEACH",2731,"CROSSPOINTE ELEMENTARY SCHOOL",739,581,48,"629","85.12"
"3032",50,"PALM BEACH",2741,"ROYAL PALM BEACH ELEMENTARY SC",691,271,46,"317","45.88"
"3033",50,"PALM BEACH",2751,"BENOIST FARMS ELEMENTARY SCHL",703,566,46,"612","87.06"
"3034",50,"PALM BEACH",2761,"CHOLEE LAKE ELEMENTARY SCHOOL",966,780,49,"829","85.82"
"3035",50,"PALM BEACH",2781,"TRADEWINDS MIDDLE SCHOOL",1250,786,79,"865","69.2"
"3036",50,"PALM BEACH",2791,"RENAISSANCE LEARNING CENTER",102,16,NA,"16","15.69"
"3037",50,"PALM BEACH",2801,"PALM BEACH MARITIME ACADEMY",747,432,52,"484","64.79"
"3038",50,"PALM BEACH",2811,"VILLAGE ACADEMY ON THE ART & S",963,829,28,"857","88.99"
"3039",50,"PALM BEACH",2821,"OSCEOLA CREEK MIDDLE SCHOOL",730,317,63,"380","52.05"
"3040",50,"PALM BEACH",2861,"PIERCE HAMMOCK ELEMENTARY",602,199,43,"242","40.2"
"3041",50,"PALM BEACH",2911,"WESTERN ACADEMY CHARTER SCHOOL",383,122,22,"144","37.6"
"3042",50,"PALM BEACH",2941,"PALM BEACH SCHOOL FOR AUTISM",193,63,10,"73","37.82"
"3043",50,"PALM BEACH",3002,"PALM BEACH COUNTY JAIL",31,20,NA,"20","64.52"
"3044",50,"PALM BEACH",3006,"PALM BEACH REGIONAL DET.CENTER",30,14,1,"15","50"
"3045",50,"PALM BEACH",3010,"PACE CENTER FOR GIRLS",47,30,NA,"30","63.83"
"3046",50,"PALM BEACH",3014,"CARP",NA,NA,NA,"#","#"
"3047",50,"PALM BEACH",3024,"HIGHRIDGE FAMILY CENTER",40,26,1,"27","67.5"
"3048",50,"PALM BEACH",3039,"ALTERNATIVE PROGRAM CENTRAL",18,16,NA,"16","88.89"
"3049",50,"PALM BEACH",3044,"NORTH AREA ELEMENTARY TRANSITI",NA,NA,NA,"#","#"
"3050",50,"PALM BEACH",3046,"SOUTH AREA SECONDARY INTENSIVE",81,66,3,"69","85.19"
"3051",50,"PALM BEACH",3083,"RENAISSANCE LEARNING ACADEMY",73,13,NA,"13","17.81"
"3052",50,"PALM BEACH",3100,"TEEN PARENT PROGRAM - PK",141,83,1,"84","59.57"
"3053",50,"PALM BEACH",3101,"CROSSROADS ACADEMY",164,124,4,"128","78.05"
"3054",50,"PALM BEACH",3251,"WEST BOCA RATON HIGH SCHOOL",2120,432,92,"524","24.72"
"3055",50,"PALM BEACH",3261,"DIAMOND VIEW ELEMENTARY SCHOOL",920,627,54,"681","74.02"
"3056",50,"PALM BEACH",3341,"EQUESTRIAN TRAILS ELEMENTARY",827,117,28,"145","17.53"
"3057",50,"PALM BEACH",3344,"TOMORROW'S PROMISE COMMUNITY S",100,60,7,"67","67"
"3058",50,"PALM BEACH",3345,"GULFSTREAM L.I.F.E. ACADEMY",92,68,NA,"68","73.91"
"3059",50,"PALM BEACH",3347,"LEADERSHIP ACADEMY WEST",147,104,8,"112","76.19"
"3060",50,"PALM BEACH",3349,"EXCEL LEADERSHIP ACADEMY",92,35,1,"36","39.13"
"3061",50,"PALM BEACH",3351,"GRASSY WATERS ELEMENTARY",677,379,54,"433","63.96"
"3062",50,"PALM BEACH",3354,"PALM BEACH JUVENILE CORRECTION",96,8,1,"9","9.38"
"3063",50,"PALM BEACH",3355,"RIVIERA BEACH PREPARATORY & AC",135,113,3,"116","85.93"
"3064",50,"PALM BEACH",3361,"ELBRIDGE GALE ELEMENTARY SCHOO",1038,378,62,"440","42.39"
"3065",50,"PALM BEACH",3371,"EMERALD COVE MIDDLE SCHOOL",1232,331,64,"395","32.06"
"3066",50,"PALM BEACH",3381,"IMAGINE SCHOOLS CHANCELLOR CAM",1003,430,67,"497","49.55"
"3067",50,"PALM BEACH",3382,"GLADES ACADEMY ELEMENTARY SCHO",115,109,3,"112","97.39"
"3068",50,"PALM BEACH",3384,"HOPE LEARNING COMMUNITY OF RIV",33,32,NA,"32","96.97"
"3069",50,"PALM BEACH",3385,"BRIGHT FUTURES ACADEMY",688,218,27,"245","35.61"
"3070",50,"PALM BEACH",3386,"TOUSSAINT L'OUVERTURE HIGH",170,152,1,"153","90"
"3071",50,"PALM BEACH",3391,"SEAGULL ACADEMY",64,47,2,"49","76.56"
"3072",50,"PALM BEACH",3392,"CHARTER SCHOOL OF BOYNTON BEAC",835,633,39,"672","80.48"
"3073",50,"PALM BEACH",3394,"MONTESSORI ACADEMYOF EARLY ENR",146,93,18,"111","76.03"
"3074",50,"PALM BEACH",3395,"JFK MEDICAL CENTER CHARTER",521,244,42,"286","54.89"
"3075",50,"PALM BEACH",3396,"G-STAR SCHOOL OF THE ARTS",1102,365,58,"423","38.38"
"3076",50,"PALM BEACH",3398,"EVERGLADES PREPARATORY ACADEMY",95,82,2,"84","88.42"
"3077",50,"PALM BEACH",3400,"BELIEVERS ACADEMY",115,85,9,"94","81.74"
"3078",50,"PALM BEACH",3401,"QUANTUM HIGH SCHOOL",125,59,NA,"59","47.2"
"3079",50,"PALM BEACH",3411,"MY CHOICE ACADEMY",114,102,6,"108","94.74"
"3080",50,"PALM BEACH",3413,"SOMERSET ACADEMY BOCA EAST",170,15,2,"17","10"
"3081",50,"PALM BEACH",3421,"WORTHINGTON HIGH SCHOOL",200,125,3,"128","64"
"3082",50,"PALM BEACH",3431,"RENAISSANCE CHARTER SCHOOL AT",620,296,13,"309","49.84"
"3083",50,"PALM BEACH",3433,"FLORIDA INTERNATIONAL LANGUAGE",68,55,3,"58","85.29"
"3084",50,"PALM BEACH",3436,"IGENERATION EMPOWERMENT ACADEM",67,34,1,"35","52.24"
"3085",50,"PALM BEACH",3443,"RIVIERA BEACH MARITIME ACADEMY",210,65,10,"75","35.71"
"3086",50,"PALM BEACH",3861,"SEMINOLE RIDGE COMMUNITY HIGH",2417,655,139,"794","32.85"
"3087",50,"PALM BEACH",3941,"BEN GAMLA-PALM BEACH",283,24,NA,"24","8.48"
"3088",50,"PALM BEACH",3961,"GARDENS SCHOOL OF TECHNOLOGY A",178,73,9,"82","46.07"
"3089",50,"PALM BEACH",3971,"MAVERICKS HIGH SCHOOL AT PALM",498,238,NA,"238","47.79"
"3090",50,"PALM BEACH",7001,"PALM BEACH VIRTUAL INSTRUCTION",136,48,1,"49","36.03"
"3091",50,"PALM BEACH",7004,"PALM BEACH VIRTUAL FRANCHISE",98,11,NA,"11","11.22"
"3092",50,"PALM BEACH",7079,"K-8 FLVA VIRTUAL SCHOOL CONTIN",12,NA,NA,"","0"
"3093",50,"PALM BEACH",9034,"EXCEPTIONAL PROG PRE-K",81,23,NA,"23","28.4"
"3094",51,"PASCO",21,"RODNEY B. COX ELEMENTARY SCHL",428,418,3,"421","98.36"
"3095",51,"PASCO",31,"PASCO HIGH SCHOOL",1468,823,76,"899","61.24"
"3096",51,"PASCO",32,"TRINITY ELEMENTARY SCHOOL",527,56,12,"68","12.9"
"3097",51,"PASCO",57,"SEVEN SPRINGS MIDDLE SCHOOL",1380,339,73,"412","29.86"
"3098",51,"PASCO",59,"DENHAM OAKS ELEMENTARY SCHOOL",712,185,47,"232","32.58"
"3099",51,"PASCO",60,"CHESTER W. TAYLOR, JR. ELEMENT",573,452,23,"475","82.9"
"3100",51,"PASCO",61,"PASCO ELEMENTARY SCHOOL",700,580,28,"608","86.86"
"3101",51,"PASCO",63,"WESLEY CHAPEL HIGH SCHOOL",1461,520,141,"661","45.24"
"3102",51,"PASCO",65,"JAMES M. MARLOWE ELEM. SCHOOL",440,350,31,"381","86.59"
"3103",51,"PASCO",69,"CHASCO MIDDLE SCHOOL",743,537,66,"603","81.16"
"3104",51,"PASCO",70,"CHASCO ELEMENTARY SCHOOL",710,542,35,"577","81.27"
"3105",51,"PASCO",71,"PASCO MIDDLE SCHOOL",851,562,58,"620","72.86"
"3106",51,"PASCO",72,"SUNRAY ELEMENTARY SCHOOL",528,431,23,"454","85.98"
"3107",51,"PASCO",73,"JAMES W. MITCHELL HIGH SCHOOL",1754,438,89,"527","30.05"
"3108",51,"PASCO",74,"CENTENNIAL MIDDLE SCHOOL",642,367,54,"421","65.58"
"3109",51,"PASCO",81,"MOORE-MICKENS EDUCATION CENTER",187,136,4,"140","74.87"
"3110",51,"PASCO",82,"OAKSTEAD ELEMENTARY SCHOOL",1059,248,55,"303","28.61"
"3111",51,"PASCO",83,"GULF HIGHLANDS ELEMENTARY SCHO",557,436,27,"463","83.12"
"3112",51,"PASCO",84,"DOUBLE BRANCH ELEMENTARY SCHOO",835,210,57,"267","31.98"
"3113",51,"PASCO",85,"TRINITY OAKS ELEMENTARY SCHOOL",696,126,25,"151","21.7"
"3114",51,"PASCO",86,"DR. JOHN LONG MIDDLE SCHOOL",1618,382,104,"486","30.04"
"3115",51,"PASCO",89,"PAUL R. SMITH MIDDLE SCHOOL",1056,743,117,"860","81.44"
"3116",51,"PASCO",90,"WIREGRASS RANCH HIGH SCHOOL",2002,510,129,"639","31.92"
"3117",51,"PASCO",91,"WEST ZEPHYRHILLS ELEM. SCHOOL",827,642,50,"692","83.68"
"3118",51,"PASCO",92,"NEW RIVER ELEMENTARY SCHOOL",629,278,41,"319","50.72"
"3119",51,"PASCO",93,"GULF TRACE ELEMENTARY SCHOOL",668,488,39,"527","78.89"
"3120",51,"PASCO",100,"CHARLES S. RUSHE MIDDLE SCHOOL",1303,299,87,"386","29.62"
"3121",51,"PASCO",101,"SUNLAKE HIGH SCHOOL",1600,356,88,"444","27.75"
"3122",51,"PASCO",102,"RAYMOND B. STEWART MIDDLE SCHL",1071,714,81,"795","74.23"
"3123",51,"PASCO",103,"CREWS LAKE MIDDLE SCHOOL",757,463,95,"558","73.71"
"3124",51,"PASCO",110,"VETERANS ELEMENTARY SCHOOL",820,260,50,"310","37.8"
"3125",51,"PASCO",112,"WATERGRASS ELEMENTARY SCHOOL",569,266,43,"309","54.31"
"3126",51,"PASCO",113,"ANCLOTE HIGH SCHOOL",1269,749,123,"872","68.72"
"3127",51,"PASCO",114,"FIVAY HIGH SCHOOL",1578,906,119,"1,025","64.96"
"3128",51,"PASCO",117,"ODESSA ELEMENTARY SCHOOL",719,179,38,"217","30.18"
"3129",51,"PASCO",131,"ZEPHYRHILLS HIGH SCHOOL",1510,801,114,"915","60.6"
"3130",51,"PASCO",132,"WOODLAND ELEMENTARY SCHOOL",874,616,60,"676","77.35"
"3131",51,"PASCO",201,"CONNERTON ELEMENTARY SCHOOL",880,298,43,"341","38.75"
"3132",51,"PASCO",211,"MITTYE P. LOCKE ELEM. SCHOOL",555,381,45,"426","76.76"
"3133",51,"PASCO",242,"SCHWETTMAN EDUCATION CENTER",132,107,10,"117","88.64"
"3134",51,"PASCO",251,"SAN ANTONIO ELEMENTARY SCHOOL",656,365,41,"406","61.89"
"3135",51,"PASCO",261,"GULF MIDDLE SCHOOL",844,577,64,"641","75.95"
"3136",51,"PASCO",271,"RICHEY ELEMENTARY SCHOOL",631,527,27,"554","87.8"
"3137",51,"PASCO",301,"HUDSON ELEMENTARY SCHOOL",688,541,33,"574","83.43"
"3138",51,"PASCO",311,"COTEE RIVER ELEMENTARY SCHOOL",587,394,32,"426","72.57"
"3139",51,"PASCO",321,"LACOOCHEE ELEMENTARY SCHOOL",408,376,13,"389","95.34"
"3140",51,"PASCO",331,"GULF HIGH SCHOOL",1271,702,101,"803","63.18"
"3141",51,"PASCO",341,"SCHRADER ELEMENTARY SCHOOL",550,406,39,"445","80.91"
"3142",51,"PASCO",342,"BAYONET POINT MIDDLE SCHOOL",769,558,58,"616","80.1"
"3143",51,"PASCO",351,"FOX HOLLOW ELEMENTARY SCHOOL",572,435,32,"467","81.64"
"3144",51,"PASCO",361,"QUAIL HOLLOW ELEMENTARY SCHOOL",380,219,16,"235","61.84"
"3145",51,"PASCO",401,"CENTENNIAL ELEMENTARY SCHOOL",600,393,34,"427","71.17"
"3146",51,"PASCO",411,"SEVEN SPRINGS ELEMENTARY SCHOO",533,285,36,"321","60.23"
"3147",51,"PASCO",421,"DEER PARK ELEMENTARY SCHOOL",604,242,40,"282","46.69"
"3148",51,"PASCO",451,"DR. MARY GIELLA ELEMENTARY SCH",597,398,44,"442","74.04"
"3149",51,"PASCO",461,"THOMAS E. WEIGHTMAN MIDDLE SCH",1206,492,100,"592","49.09"
"3150",51,"PASCO",471,"RIVER RIDGE HIGH SCHOOL",1530,482,115,"597","39.02"
"3151",51,"PASCO",472,"RIVER RIDGE MIDDLE SCHOOL",1072,437,73,"510","47.57"
"3152",51,"PASCO",501,"NORTHWEST ELEMENTARY SCHOOL",667,546,26,"572","85.76"
"3153",51,"PASCO",521,"HUDSON HIGH SCHOOL",1134,648,103,"751","66.23"
"3154",51,"PASCO",601,"SHADY HILLS ELEMENTARY SCHOOL",449,279,48,"327","72.83"
"3155",51,"PASCO",701,"CYPRESS ELEMENTARY SCHOOL",775,389,39,"428","55.23"
"3156",51,"PASCO",801,"LAND O' LAKES HIGH SCHOOL",1638,418,88,"506","30.89"
"3157",51,"PASCO",901,"ANCLOTE ELEMENTARY SCHOOL",571,413,39,"452","79.16"
"3158",51,"PASCO",902,"PINE VIEW ELEMENTARY SCHOOL",761,256,36,"292","38.37"
"3159",51,"PASCO",911,"GULFSIDE ELEMENTARY SCHOOL",518,410,26,"436","84.17"
"3160",51,"PASCO",921,"PINE VIEW MIDDLE SCHOOL",908,293,50,"343","37.78"
"3161",51,"PASCO",931,"RIDGEWOOD HIGH SCHOOL",1111,707,96,"803","72.28"
"3162",51,"PASCO",932,"CALUSA ELEMENTARY SCHOOL",550,381,54,"435","79.09"
"3163",51,"PASCO",941,"MOON LAKE ELEMENTARY SCHOOL",707,491,46,"537","75.95"
"3164",51,"PASCO",951,"HUDSON MIDDLE SCHOOL",812,576,78,"654","80.54"
"3165",51,"PASCO",961,"LAKE MYRTLE ELEMENTARY SCHOOL",677,167,24,"191","28.21"
"3166",51,"PASCO",991,"MARCHMAN TECHNICAL EDUCATION C",138,103,7,"110","79.71"
"3167",51,"PASCO",2061,"SAND PINE ELEMENTARY SCHOOL",633,158,37,"195","30.81"
"3168",51,"PASCO",2071,"WESLEY CHAPEL ELEMENTARY SCHL",617,205,31,"236","38.25"
"3169",51,"PASCO",2081,"LONGLEAF ELEMENTARY SCHOOL",649,159,22,"181","27.89"
"3170",51,"PASCO",2091,"SEVEN OAKS ELEMENTARY SCHOOL",957,218,35,"253","26.44"
"3171",51,"PASCO",2101,"BAYCARE BEHAVIORAL HEALTH",32,21,NA,"21","65.63"
"3172",51,"PASCO",2102,"AMI KIDS PASCO",26,13,NA,"13","50"
"3173",51,"PASCO",4081,"CENTRAL PASCO GIRLS ACADEMY",22,8,NA,"8","36.36"
"3174",51,"PASCO",4301,"DAYSPRING ACADEMY",553,186,35,"221","39.96"
"3175",51,"PASCO",4302,"ACADEMY AT THE FARM",390,94,23,"117","30"
"3176",51,"PASCO",4307,"COUNTRYSIDE MONTESSORI ACADEMY",231,14,10,"24","10.39"
"3177",51,"PASCO",4321,"ATHENIAN ACADEMY OF PASCO COUN",392,201,43,"244","62.24"
"3178",51,"PASCO",4323,"IMAGINE SCHOOL AT LAND O' LAKE",628,107,16,"123","19.59"
"3179",51,"PASCO",5242,"PACE CENTER FOR GIRLS",43,29,2,"31","72.09"
"3180",51,"PASCO",5881,"SHERIFF'S DETENTION CENTER",14,6,NA,"6","42.86"
"3181",51,"PASCO",7001,"PASCO VIRTUAL INSTRUCTION PROG",51,22,2,"24","47.06"
"3182",51,"PASCO",7004,"PASCO ESCHOOL-VIRTUAL FRANCHIS",100,28,1,"29","29"
"3183",51,"PASCO",7023,"PASCO VIRTUAL INSTRUCTION (DIS",69,24,1,"25","36.23"
"3184",51,"PASCO",7071,"JAMES IRVIN EDUCATION CENTER",106,78,4,"82","77.36"
"3185",51,"PASCO",7081,"JUVENILE DETENTION CENTER",38,21,NA,"21","55.26"
"3186",52,"PINELLAS",51,"ANONA ELEMENTARY SCHOOL",411,176,30,"206","50.12"
"3187",52,"PINELLAS",111,"AZALEA ELEMENTARY SCHOOL",642,336,55,"391","60.9"
"3188",52,"PINELLAS",121,"AZALEA MIDDLE SCHOOL",948,728,59,"787","83.02"
"3189",52,"PINELLAS",131,"BARDMOOR ELEMENTARY SCHOOL",543,340,39,"379","69.8"
"3190",52,"PINELLAS",141,"LARGO MIDDLE SCHOOL",829,538,60,"598","72.14"
"3191",52,"PINELLAS",151,"BAUDER ELEMENTARY SCHOOL",781,183,38,"221","28.3"
"3192",52,"PINELLAS",161,"BAY POINT ELEMENTARY SCHOOL",653,329,39,"368","56.36"
"3193",52,"PINELLAS",171,"BAY POINT MIDDLE SCHOOL",997,670,87,"757","75.93"
"3194",52,"PINELLAS",231,"BAY VISTA FUNDAMENTAL ELEM.",648,170,35,"205","31.64"
