"","id","X","doses","totMem","immRate","year","type","gradeRange","pubPriv","team2014","p.vfc","frLunch13","school","cfrr","cfrr_grade-1","cfrr_grade0","cfrr_grade1","cfrr_grade2","cfrr_grade3","cfrr_grade4","cfrr_grade5","cfrr_grade6","cfrr_grade7","cfrr_grade8","cfrr_grade9","cfrr_grade10","cfrr_grade11","cfrr_grade12","immRate_grade-1","immRate_grade0","immRate_grade1","immRate_grade2","immRate_grade3","immRate_grade4","immRate_grade5","immRate_grade6","immRate_grade7","immRate_grade8","immRate_grade9","immRate_grade10","immRate_grade11","immRate_grade12","cfrr_brad"
"170",591,170,263,635,41.4173228346457,2011,"mid","mid","pub",1,36.3372093023256,44.71,"OAKVIEW MIDDLE",64.5320197044335,NA,NA,NA,NA,NA,NA,87.0967741935484,64.9484536082474,65.4761904761905,49.3506493506493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.5913978494624,46.9072164948454,42.2619047619048,43.5064935064935,NA,NA,NA,NA,83
"171",950,171,52,161,32.2981366459627,2011,"elem","elem","priv",NA,63.6363636363636,71.15,"ONE ROOM SCHOOL HOUSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",391,172,104,1146,9.07504363001745,2011,"multi","k-12","pub",NA,20.2572347266881,NA,"PK YONGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",500,173,34,83,40.9638554216867,2011,"elem","elem","pub",NA,95.2380952380952,100,"PRAIRIE VIEW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"174",341,174,145,365,39.7260273972603,2011,"elem","elem","pub",2,86.7647058823529,78.98,"RAWLINGS & FERNSIDE",74.6428571428571,NA,58.3333333333334,73.7704918032787,76.4705882352941,75.5102040816327,89.1304347826087,70.2702702702703,NA,NA,NA,NA,NA,NA,NA,NA,30.5555555555556,47.5409836065574,39.2156862745098,34.6938775510204,39.1304347826087,45.945945945946,NA,NA,NA,NA,NA,NA,NA,59
"175",271,175,90,1005,8.95522388059701,2011,"high","high","pub",1,36.2989323843416,25.67,"SANTE FE HIGH",11.010101010101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9178082191781,2.87769784172662,9.33333333333333,8.20512820512821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.8356164383562,1.07913669064748,8.44444444444444,6.15384615384616,72
"176",281,176,94,205,45.8536585365854,2011,"elem","elem","pub",NA,75,57.92,"SHELL ELEM.",79.8913043478261,NA,90.9090909090909,83.3333333333333,65.3846153846154,75,80,80,NA,NA,NA,NA,NA,NA,NA,NA,48.4848484848485,61.1111111111111,38.4615384615385,33.3333333333333,54.2857142857143,33.3333333333333,NA,NA,NA,NA,NA,NA,NA,90
"177",-22,177,13,30,43.3333333333333,2011,"prek","prek","priv",NA,NA,NA,"SPENCER MONTESSORI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",-14,178,70,241,29.045643153527,2011,"high","high","priv",NA,18.4210526315789,NA,"ST. FRANCIS HIGH SCHOOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",41,179,215,455,47.2527472527473,2011,"elem","elem","pub",NA,51.0548523206751,61.35,"STEPHEN FOSTER ELEM.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84
"180",-19,180,92,291,31.6151202749141,2011,"elem","elem","priv",NA,NA,NA,"SWEETWATER BRANCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",561,181,357,712,50.1404494382023,2011,"elem","elem","pub",2,21.9718309859155,31.99,"TALBOT ELEM.",61.9970193740686,NA,64.7619047619048,63.5036496350365,61.9047619047619,61.9047619047619,63.7254901960784,56.4102564102564,NA,NA,NA,NA,NA,NA,NA,NA,50.4761904761905,43.0656934306569,52.3809523809524,55.5555555555556,51.9607843137255,49.5726495726496,NA,NA,NA,NA,NA,NA,NA,94
"182",311,182,289,684,42.2514619883041,2011,"elem","elem","pub",2,78.3687943262411,85.21,"TERWILLIGER ELEM.",56.8457538994801,NA,50.9090909090909,60.655737704918,69.6078431372549,60.4938271604939,47.5609756097561,48.75,NA,NA,NA,NA,NA,NA,NA,NA,34.5454545454545,38.5245901639344,52.9411764705882,38.2716049382716,46.3414634146342,33.75,NA,NA,NA,NA,NA,NA,NA,62
"183",-16,183,54,300,18,2011,"multi","prek-12","priv",NA,29.8969072164948,NA,"THE ROCK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",291,184,91,214,42.5233644859813,2011,"elem","elem","pub",4,82.1782178217822,85.99,"WALDO ELEM.",66.3316582914573,NA,61.1111111111111,63.1578947368421,62.962962962963,60,84.8484848484848,65.7142857142857,NA,NA,NA,NA,NA,NA,NA,NA,33.3333333333334,34.2105263157895,33.3333333333334,36.6666666666666,57.5757575757576,45.7142857142857,NA,NA,NA,NA,NA,NA,NA,73
"185",-23,185,38,160,23.75,2011,"prek","prek","priv",NA,NA,NA,"WESTWOOD HILLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",141,186,323,1033,31.2681510164569,2011,"mid","mid","pub",1,43.5164835164835,54.12,"WESTWOOD MIDDLE",43.5440783615316,NA,NA,NA,NA,NA,NA,NA,56.9767441860465,43.013698630137,32.8502415458937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1395348837209,29.5890410958904,21.4975845410628,NA,NA,NA,NA,81
"187",501.1,187,28,70,40,2011,"prek","prek","pub",3,NA,NA,"WILES HEADSTART",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",501,188,394,747,52.7443105756359,2011,"elem","elem","pub",3,38.715953307393,44.32,"WILES ELEM.",75.9890859481582,NA,82.1917808219178,81.4814814814815,76.0683760683761,71.3178294573643,67.0454545454545,73.728813559322,NA,NA,NA,NA,NA,NA,NA,NA,41.7808219178082,57.037037037037,60.6837606837607,50.3875968992248,43.1818181818182,59.3220338983051,NA,NA,NA,NA,NA,NA,NA,88
"189",111,189,112,493,22.7180527383367,2011,"elem","elem","pub",1,53.3333333333333,74.73,"WILLIAMS ELEM.",39.7590361445783,NA,32.2033898305084,38.9830508474576,46.2365591397849,39.4230769230769,70.3703703703704,14.7058823529412,NA,NA,NA,NA,NA,NA,NA,NA,13.5593220338983,23.728813559322,32.258064516129,25.9615384615385,41.9753086419753,0,NA,NA,NA,NA,NA,NA,NA,67
"190",52,190,28,64,43.75,2012,"elem","elem","pub",4,91.304347826087,80,"A QUINN ELEM.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42
"191",161,191,160,376,42.5531914893617,2012,"elem","elem","pub",4,52.760736196319,64.25,"ALACHUA ELEM.",66.0526315789474,NA,NA,NA,NA,74.6153846153846,55.46875,68.0327868852459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.3076923076923,40.625,45.9016393442623,NA,NA,NA,NA,NA,NA,NA,85
"192",1011,192,37,160,23.125,2012,"multi","k-8","priv",NA,39.0243902439024,NA,"ALACHUA LEARNING CTR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",171,193,270,459,58.8235294117647,2012,"elem","elem","pub",4,49.8181818181818,59.43,"ARCHER ELEM.",98.9247311827957,NA,98.6486486486486,98.3606557377049,98.6666666666667,98.019801980198,100,100,NA,NA,NA,NA,NA,NA,NA,NA,52.7027027027027,50.8196721311475,49.3333333333333,62.3762376237624,64.4736842105263,50,NA,NA,NA,NA,NA,NA,NA,100
"194",-1,194,14,65,21.5384615384615,2012,"prek","prek","priv",NA,12.5,NA,"B'NAI ISRAEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",-2,195,95,190,50,2012,"multi","prek-5","priv",NA,15.7303370786517,NA,"BRENTWOOD SCHOOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",431,196,580,1987,29.1897332662305,2012,"high","high","pub",2,25.5972696245734,27.28,"BUCHHOLZ HIGH",45.0148075024679,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.0769230769231,50.1742160278746,44.8717948717949,46.972860125261,36.4734299516908,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3846153846154,35.5400696864112,29.4871794871795,28.1837160751566,18.5990338164251,51
"197",953,197,33,165,20,2012,"elem","elem","priv",NA,87.1794871794872,94.3,"CARING & SHARING LEARNING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",510,198,321,616,52.1103896103896,2012,"elem","elem","pub",2,21.5568862275449,34.83,"CHILES ELEM.",65.2665589660743,NA,55.0847457627119,64.7058823529412,64.0449438202247,69.5238095238095,70.8333333333334,69.5652173913043,NA,NA,NA,NA,NA,NA,NA,NA,39.8305084745763,50.4201680672269,56.1797752808989,56.1904761904762,56.25,53.2608695652174,NA,NA,NA,NA,NA,NA,NA,71
"199",-3,199,13,42,30.952380952381,2012,"multi","k-12","priv",NA,57.1428571428571,NA,"CHRISTIAN LIFE ACADEMY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",-4,200,50,125,40,2012,"multi","prek-12","priv",NA,20.8333333333333,NA,"COUNTRYSIDE BAPTIST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",21,201,153,309,49.5145631067961,2012,"elem","elem","pub",1,87.218045112782,96.6,"DUVAL ELEM.",86.046511627907,NA,85.7142857142857,82.6923076923077,80.6451612903226,85.4545454545455,89.4736842105263,90,NA,NA,NA,NA,NA,NA,NA,NA,57.1428571428572,44.2307692307692,35.4838709677419,60,43.859649122807,54,NA,NA,NA,NA,NA,NA,NA,74
"202",421,202,275,1266,21.7219589257504,2012,"high","high","pub",2,34.3661971830986,52.69,"EASTSIDE HIGH",21.3876511775939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.1599147121535,22.9551451187335,21.0843373493976,15.6010230179028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4029850746269,17.9419525065963,19.2771084337349,12.7877237851662,39
"203",955,203,39,106,36.7924528301887,2012,"multi","2-8","priv",NA,48.8888888888889,51.4,"EINSTEIN MONT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",956,204,12,20,60,2012,"elem","elem","priv",NA,23.0769230769231,12.09,"EXPRESSIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",-5,205,70,227,30.8370044052863,2012,"elem","elem","priv",NA,24.6913580246914,NA,"FIRST CHRISTIAN ACADEMY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",-6,206,33,112,29.4642857142857,2012,"elem","elem","priv",NA,58.8235294117647,NA,"FOREST GROVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",481,207,394,822,47.9318734793187,2012,"mid","mid","pub",3,38.7951807228916,42.25,"FT. CLARKE MIDDLE",72.5845410628019,NA,NA,NA,NA,NA,NA,NA,76.9230769230769,72.5490196078431,68.3206106870229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.5384615384615,47.7124183006536,43.1297709923664,NA,NA,NA,NA,88
"208",151,208,323,1815,17.7961432506887,2012,"high","high","pub",3,30.4932735426009,42.3,"GAINESVILLE HIGH",31.9514661274014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.1794871794872,32.3024054982818,21.8085106382979,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5641025641026,21.6494845360825,11.7021276595745,20,41
"209",958,209,9,72,12.5,2012,"elem","elem","priv",NA,88.8888888888889,82.35,"GENESIS PREP.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",331,210,262,439,59.6810933940774,2012,"elem","elem","pub",1,36.7892976588629,45.53,"GLEN SPRINGS ELEM.",97.6744186046512,NA,100,98.7654320987654,93.2203389830508,95.4545454545455,97.0149253731343,100,NA,NA,NA,NA,NA,NA,NA,NA,61.7021276595745,65.4320987654321,62.7118644067797,62.1212121212121,53.7313432835821,65.0793650793651,NA,NA,NA,NA,NA,NA,NA,100
"211",-7,211,106,250,42.4,2012,"prek","prek","priv",NA,9.52380952380952,NA,"G'VILLE COUNTRY DAY PRE-K 75TH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",201,212,57,303,18.8118811881188,2012,"high","high","pub",3,75,79.53,"HAWTHORNE JR./SR. HIGH",42.7631578947369,NA,NA,NA,NA,NA,NA,NA,75,59.0909090909091,23.0769230769231,21.2765957446809,55.7692307692308,22.5806451612903,30.2325581395349,NA,NA,NA,NA,NA,NA,NA,33.3333333333333,31.8181818181818,10.2564102564103,8.51063829787234,25,6.45161290322581,11.6279069767442,76
"213",981,213,48,85,56.4705882352941,2012,"elem","elem","priv",NA,15.3846153846154,26.14,"HEALTHY LEARNING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",482,214,403,706,57.0821529745043,2012,"elem","elem","pub",3,20.4761904761905,29.5,"HIDDEN OAK ELEM.",78.8005578800558,100,82.4561403508772,84.6153846153846,84.1269841269841,80.9917355371901,69.7247706422018,65.7657657657658,NA,NA,NA,NA,NA,NA,NA,36.8421052631579,55.2631578947368,58.1196581196581,61.9047619047619,58.6776859504132,54.1284403669725,51.3513513513513,NA,NA,NA,NA,NA,NA,NA,84
"215",461,215,417,837,49.8207885304659,2012,"elem","elem","pub",3,32.6027397260274,39.86,"HIGH SPRINGS ELEM.",60.2977667493797,NA,77.9220779220779,78.8732394366197,70,62.8205128205128,58.6956521739131,56.3380281690141,78.6666666666667,38.6138613861386,43.7086092715232,NA,NA,NA,NA,NA,53.2467532467532,59.1549295774648,57.7777777777778,51.2820512820513,44.5652173913044,47.887323943662,60,30.6930693069307,37.7483443708609,NA,NA,NA,NA,72
"216",971,216,39,105,37.1428571428571,2012,"mid","mid","priv",NA,57.5,79.82,"HOGGTOWN MIDDLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",412,217,14,101,13.8613861386139,2012,"high","high","pub",1,75,93.26,"HORIZON CENTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
"218",121,218,237,694,34.149855907781,2012,"mid","mid","pub",2,39.5161290322581,60.03,"HOWARD BISHOP MIDDLE",50.8124076809454,NA,NA,NA,NA,NA,NA,NA,65.2360515021459,45.1923076923077,41.5254237288136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.0600858369099,35.5769230769231,27.5423728813559,NA,NA,NA,NA,69
"219",321,219,221,645,34.2635658914729,2012,"elem","elem","pub",3,73.5593220338983,83.18,"IDYLWILD ELEM.",50.6912442396313,NA,47.972972972973,42.8571428571429,59.6774193548387,57.1428571428572,55.6962025316456,41.2371134020619,NA,NA,NA,NA,NA,NA,NA,NA,33.1081081081081,28.5714285714286,33.8709677419355,40.8163265306123,44.3037974683544,25.7731958762886,NA,NA,NA,NA,NA,NA,NA,74
"220",571,220,240,450,53.3333333333333,2012,"elem","elem","pub",2,59.5330739299611,65.35,"IRBY ELEM.",89.7058823529412,93.5483870967742,92.156862745098,83.4645669291339,91.044776119403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.8709677419355,49.0196078431372,48.0314960629921,52.9850746268657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95
"221",31,221,306,548,55.8394160583942,2012,"elem","elem","pub",1,48.3333333333333,56.25,"JJ FINLEY ELEM.",93.4990439770555,NA,92.1259842519685,94.1176470588235,94.7916666666667,92.7710843373494,95.4545454545455,92.9577464788732,NA,NA,NA,NA,NA,NA,NA,NA,54.3307086614173,50,58.3333333333333,55.4216867469879,61.3636363636363,59.1549295774648,NA,NA,NA,NA,NA,NA,NA,95
"222",-9,222,49,115,42.6086956521739,2012,"multi","prek-8","priv",NA,5.08474576271186,NA,"JORDAN GLENN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",502,223,380,969,39.2156862745098,2012,"mid","mid","pub",4,35.8536585365854,45.6,"KANAPAHA MIDDLE",50.8196721311475,NA,NA,NA,NA,NA,NA,NA,60.5341246290801,52.5157232704402,38.9408099688474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1038575667656,38.3647798742138,32.0872274143302,NA,NA,NA,NA,65
"224",71,224,118,311,37.9421221864952,2012,"elem","elem","pub",4,88.4615384615385,96,"LAKE FOREST ELEM.",68.1318681318681,NA,64.5833333333333,58.4905660377358,76.6666666666667,63.4615384615385,80,71.1111111111111,NA,NA,NA,NA,NA,NA,NA,NA,39.5833333333334,28.3018867924528,50,38.4615384615385,40,35.5555555555556,NA,NA,NA,NA,NA,NA,NA,74
"225",112,225,252,694,36.3112391930836,2012,"mid","mid","pub",2,35.2941176470588,53.76,"LINCOLN MIDDLE",48.9177489177489,NA,NA,NA,NA,NA,NA,NA,49.5726495726496,48.8888888888889,48.2905982905983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.3247863247863,38.6666666666667,33.3333333333333,NA,NA,NA,NA,62
"226",91,226,293,606,48.3498349834984,2012,"elem","elem","pub",3,78.8461538461538,59.55,"LITTLEWOOD ELEM.",69.5852534562212,65,72.2222222222222,70.3703703703704,68.6274509803922,61.3636363636364,71.830985915493,75.9259259259259,NA,NA,NA,NA,NA,NA,NA,35,55.5555555555555,44.4444444444444,52.9411764705883,45.4545454545455,49.2957746478873,53.7037037037037,NA,NA,NA,NA,NA,NA,NA,77
"227",411,227,46,206,22.3300970873786,2012,"high","high","pub",1,39.6551724137931,65.32,"LOFTEN HIGH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57
"228",520,228,314,577,54.419410745234,2012,"elem","elem","pub",1,30.9002433090024,38.27,"MEADOWBROOK ELEM.",89.5652173913043,80,90.8256880733945,88.235294117647,89.6907216494845,88.7755102040816,92,88.135593220339,NA,NA,NA,NA,NA,NA,NA,40,47.7064220183486,56.8627450980392,54.639175257732,60.2040816326531,56,50.8474576271186,NA,NA,NA,NA,NA,NA,NA,93
"229",221,229,162,382,42.4083769633508,2012,"mid","mid","pub",4,51.7730496453901,62.67,"MEBANE MIDDLE",66.9211195928753,NA,NA,NA,NA,NA,NA,NA,65.7534246575343,73.6363636363636,62.7737226277372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.6164383561644,46.3636363636364,36.4963503649635,NA,NA,NA,NA,75
"230",101,230,97,309,31.3915857605178,2012,"elem","elem","pub",4,80.5970149253731,94.84,"METCALFE ELEM.",33.3333333333333,NA,33.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.7777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54
"231",951,231,63,122,51.6393442622951,2012,"elem","elem","priv",NA,54.6666666666667,NA,"MICANOPY AREA CO-OP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",961,232,17,66,25.7575757575758,2012,"mid","mid","priv",NA,55.5555555555556,65.57,"MICANOPY MIDDLE SCHOOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",-10,233,80,235,34.0425531914894,2012,"multi","prek-8","priv",NA,3.15789473684211,NA,"MILLHOPPER MONTESSORI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",531,234,290,486,59.6707818930041,2012,"elem","elem","pub",3,51.2345679012346,54.75,"NEWBERRY ELEM.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99
"235",261,235,195,561,34.7593582887701,2012,"high","high","pub",3,42.2885572139303,44.25,"NEWBERRY HIGH",72.2326454033771,82.6086956521739,92.1052631578947,96.7032967032967,97.029702970297,98.75,98.8505747126437,NA,NA,NA,NA,70.1219512195122,54.0697674418605,42.9577464788732,28.2608695652174,39.1304347826087,60.5263157894737,59.3406593406594,63.3663366336634,57.5,56.3218390804598,NA,NA,NA,NA,46.3414634146341,31.3953488372093,31.6901408450704,15.2173913043478,65
"236",541,236,315,603,52.2388059701492,2012,"elem","elem","pub",2,48.695652173913,57.25,"NORTON ELEM.",98.0842911877395,100,99.0384615384615,94.7368421052632,99.0196078431373,97.9166666666667,100,100,NA,NA,NA,NA,NA,NA,NA,50,46.1538461538462,53.5087719298246,55.8823529411765,56.25,65.9090909090909,55.5555555555556,NA,NA,NA,NA,NA,NA,NA,99
"237",-11,237,420,826,50.8474576271186,2012,"high","high","priv",NA,10.1809954751131,NA,"OAK HALL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",591,238,282,659,42.7921092564492,2012,"mid","mid","pub",1,36.3372093023256,44.71,"OAKVIEW MIDDLE",60.9090909090909,NA,NA,NA,NA,NA,NA,67.910447761194,73.6559139784946,52.2613065326633,49.645390070922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.5373134328358,54.3010752688172,36.6834170854271,26.9503546099291,NA,NA,NA,NA,83
"239",950,239,69,172,40.1162790697674,2012,"elem","elem","priv",NA,63.6363636363636,71.15,"ONE ROOM SCHOOL HOUSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",391,240,335,1150,29.1304347826087,2012,"multi","k-12","pub",NA,20.2572347266881,NA,"PK YONGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",500,241,27,87,31.0344827586207,2012,"elem","elem","pub",NA,95.2380952380952,100,"PRAIRIE VIEW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"242",341,242,96,295,32.5423728813559,2012,"elem","elem","pub",2,86.7647058823529,78.98,"RAWLINGS & FERNSIDE",24.468085106383,NA,27.4509803921569,40.4255319148936,34.7826086956522,12.5,19.1489361702128,11.6279069767442,NA,NA,NA,NA,NA,NA,NA,NA,17.6470588235294,27.6595744680851,23.9130434782609,6.25000000000001,12.7659574468085,11.6279069767442,NA,NA,NA,NA,NA,NA,NA,59
"243",271,243,138,968,14.2561983471074,2012,"high","high","pub",1,36.2989323843416,25.67,"SANTE FE HIGH",18.9727463312369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.4132841328413,19.7132616487455,13.4199134199134,10.4046242774566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0332103321033,15.0537634408602,11.6883116883117,6.35838150289017,72
"244",281,244,116,185,62.7027027027027,2012,"elem","elem","pub",NA,75,57.92,"SHELL ELEM.",86.6666666666667,100,91.1764705882353,82.1428571428572,87.1794871794872,76.6666666666667,86.2068965517242,87.5,NA,NA,NA,NA,NA,NA,NA,38.8888888888889,58.8235294117647,60.7142857142857,58.974358974359,50,48.2758620689655,62.5,NA,NA,NA,NA,NA,NA,NA,90
"245",-14,245,81,241,33.6099585062241,2012,"high","high","priv",NA,18.4210526315789,NA,"ST. FRANCIS HIGH SCHOOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",-18,246,4,45,8.88888888888889,2012,"multi","prek-8","priv",NA,NA,NA,"STAR CHRISTIAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",41,247,239,459,52.0697167755991,2012,"elem","elem","pub",NA,51.0548523206751,61.35,"STEPHEN FOSTER ELEM.",83.7310195227766,NA,83.5164835164835,76.6666666666667,80.8823529411765,86.25,79.5180722891566,93.6708860759494,NA,NA,NA,NA,NA,NA,NA,NA,45.0549450549451,45,47.0588235294118,56.25,50.6024096385542,64.5569620253165,NA,NA,NA,NA,NA,NA,NA,84
