"Date","Max_TemperatureF","Mean_TemperatureF","Min_TemperatureF"
2003-03-15,78,69,60
2003-03-16,75,66,57
2003-03-17,80,71,62
2003-03-18,81,70,59
2003-03-19,84,75,66
2003-03-20,86,78,69
2003-03-21,82,72,59
2003-03-22,82,68,55
2003-03-23,69,63,57
2003-03-24,77,65,51
2003-03-25,78,62,46
2003-03-26,78,66,55
2003-03-27,77,68,60
2003-03-28,78,68,57
2003-03-29,81,69,57
2003-03-30,64,57,48
2003-03-31,57,48,37
2003-04-01,66,50,34
2003-04-02,73,57,41
2003-04-03,75,60,46
2003-04-04,80,67,54
2003-04-05,81,69,57
2003-04-06,84,70,57
2003-04-07,86,76,69
2003-04-08,82,74,66
2003-04-09,80,68,55
2003-04-10,57,52,48
2003-04-11,66,56,45
2003-04-12,78,64,51
2003-04-13,82,66,50
2003-04-14,84,67,52
2003-04-15,81,68,55
2003-04-16,82,66,53
2003-04-17,82,68,55
2003-04-18,84,68,54
2003-04-19,82,70,59
2003-04-20,82,72,62
2003-04-21,81,72,62
2003-04-22,84,73,62
2003-04-23,78,65,52
2003-04-24,81,64,48
2003-04-25,82,72,62
2003-04-26,84,73,62
2003-04-27,81,68,55
2003-04-28,84,70,57
2003-04-29,86,74,63
2003-04-30,84,74,64
2003-05-01,82,74,66
2003-05-02,88,74,62
2003-05-03,84,73,62
2003-05-04,89,76,63
2003-05-05,91,77,64
2003-05-06,90,80,70
2003-05-07,91,80,68
2003-05-08,91,80,68
2003-05-09,91,78,64
2003-05-10,93,78,66
2003-05-11,91,78,66
2003-05-12,88,80,70
2003-05-13,87,73,60
2003-05-14,91,76,61
2003-05-15,86,72,60
2003-05-16,91,76,61
2003-05-17,93,78,64
2003-05-18,93,81,71
2003-05-19,89,77,66
2003-05-20,84,74,66
2003-05-21,84,74,64
2003-05-22,79,72,66
2003-05-23,82,74,66
2003-05-24,88,76,66
2003-05-25,89,77,66
2003-05-26,87,75,64
2003-05-27,89,75,62
2003-05-28,84,75,66
2003-05-29,84,70,57
2003-05-30,88,77,66
2003-05-31,88,79,71
2003-06-01,86,78,73
2003-06-02,89,78,69
2003-06-03,84,73,64
2003-06-04,89,76,69
2003-06-05,88,78,69
2003-06-06,88,79,70
2003-06-07,87,78,71
2003-06-08,87,78,73
2003-06-09,91,81,71
2003-06-10,91,80,69
2003-06-11,91,81,71
2003-06-12,90,80,71
2003-06-13,89,80,71
2003-06-14,91,80,70
2003-06-15,93,82,73
2003-06-16,88,79,71
2003-06-17,87,79,72
2003-06-18,89,81,73
2003-06-19,84,78,73
2003-06-20,75,73,71
2003-06-21,88,78,69
2003-06-22,82,76,71
2003-06-23,88,79,71
2003-06-24,89,76,64
2003-06-25,88,76,66
2003-06-26,90,76,64
2003-06-27,89,78,68
2003-06-28,88,80,72
2003-06-29,86,78,71
2003-06-30,91,82,73
2003-07-01,89,80,73
2003-07-02,90,80,71
2003-07-03,82,78,73
2003-07-04,88,80,72
2003-07-05,91,80,69
2003-07-06,91,82,73
2003-07-07,91,82,73
2003-07-08,93,83,73
2003-07-09,93,82,73
2003-07-10,91,83,75
2003-07-11,91,82,73
2003-07-12,89,78,71
2003-07-13,81,76,71
2003-07-14,88,78,69
2003-07-15,84,78,71
2003-07-16,86,78,71
2003-07-17,90,82,73
2003-07-18,91,80,71
2003-07-19,91,80,69
2003-07-20,89,80,73
2003-07-21,91,80,72
2003-07-22,87,78,69
2003-07-23,88,80,72
2003-07-24,87,78,69
2003-07-25,88,78,69
2003-07-26,90,80,71
2003-07-27,91,81,71
2003-07-28,87,80,73
2003-07-29,91,80,71
2003-07-30,84,78,73
2003-07-31,86,77,70
2003-08-01,88,79,71
2003-08-02,87,78,71
2003-08-03,87,78,69
2003-08-04,87,78,71
2003-08-05,87,78,71
2003-08-06,87,80,73
2003-08-07,87,80,72
2003-08-08,84,78,71
2003-08-09,81,77,73
2003-08-10,89,80,73
2003-08-11,91,80,71
2003-08-12,87,80,73
2003-08-13,90,80,73
2003-08-14,88,81,75
2003-08-15,87,80,73
2003-08-16,90,80,70
2003-08-17,90,81,72
2003-08-18,89,80,72
2003-08-19,88,79,71
2003-08-20,89,78,69
2003-08-21,88,78,69
2003-08-22,88,80,71
2003-08-23,86,77,70
2003-08-24,91,79,68
2003-08-25,91,80,69
2003-08-26,91,81,71
2003-08-27,91,82,73
2003-08-28,91,82,72
2003-08-29,91,82,73
2003-08-30,89,80,72
2003-08-31,91,82,73
2003-09-01,90,81,73
2003-09-02,89,80,71
2003-09-03,88,80,73
2003-09-04,84,77,72
2003-09-05,84,78,72
2003-09-06,87,78,72
2003-09-07,82,74,69
2003-09-08,82,75,69
2003-09-09,86,75,64
2003-09-10,87,76,66
2003-09-11,84,75,66
2003-09-12,88,74,63
2003-09-13,89,77,66
2003-09-14,90,80,70
2003-09-15,89,79,69
2003-09-16,89,77,66
2003-09-17,87,78,68
2003-09-18,87,74,61
2003-09-19,88,74,60
2003-09-20,91,81,71
2003-09-21,87,78,71
2003-09-22,90,80,71
2003-09-23,86,78,73
2003-09-24,89,79,69
2003-09-25,90,79,69
2003-09-26,84,76,69
2003-09-27,88,78,68
2003-09-28,88,80,71
2003-09-29,73,68,64
2003-09-30,78,71,64
2003-10-01,73,68,62
2003-10-02,75,67,59
2003-10-03,81,70,60
2003-10-04,87,74,62
2003-10-05,87,75,64
2003-10-06,87,76,66
2003-10-07,86,75,66
2003-10-08,84,75,66
2003-10-09,82,74,66
2003-10-10,81,73,66
2003-10-11,79,73,68
2003-10-12,80,74,68
2003-10-13,82,76,71
2003-10-14,86,78,71
2003-10-15,75,65,55
2003-10-16,82,66,51
2003-10-17,80,70,61
2003-10-18,81,70,60
2003-10-19,79,68,57
2003-10-20,82,68,55
2003-10-21,82,70,57
2003-10-22,86,74,64
2003-10-23,81,68,55
2003-10-24,84,67,52
2003-10-25,84,70,57
2003-10-26,78,70,64
2003-10-27,81,74,66
2003-10-28,80,73,66
2003-10-29,75,64,53
2003-10-30,81,64,48
2003-10-31,82,70,59
2003-11-01,82,73,64
2003-11-02,82,72,63
2003-11-03,86,78,69
2003-11-04,87,78,70
2003-11-05,86,78,69
2003-11-06,82,74,66
2003-11-07,84,75,66
2003-11-08,84,74,64
2003-11-09,71,64,57
2003-11-10,68,62,55
2003-11-11,81,69,57
2003-11-12,81,72,62
2003-11-13,80,66,51
2003-11-14,71,55,39
2003-11-15,75,60,45
2003-11-16,78,64,51
2003-11-17,80,66,53
2003-11-18,82,71,60
2003-11-19,73,65,55
2003-11-20,71,58,46
2003-11-21,73,58,43
2003-11-22,75,60,46
2003-11-23,78,64,51
2003-11-24,78,66,55
2003-11-25,57,54,50
2003-11-26,77,66,55
2003-11-27,80,66,53
2003-11-28,82,64,46
2003-11-29,54,45,36
2003-11-30,64,47,30
2003-12-01,69,53,37
2003-12-02,68,56,43
2003-12-03,73,58,44
2003-12-04,77,64,51
2003-12-05,64,54,43
2003-12-06,53,45,37
2003-12-07,59,46,33
2003-12-08,64,48,32
2003-12-09,71,57,43
2003-12-10,75,62,46
2003-12-11,57,46,36
2003-12-12,64,50,36
2003-12-13,71,60,48
2003-12-14,68,59,48
2003-12-15,61,48,36
2003-12-16,72,54,37
2003-12-17,64,50,37
2003-12-18,62,46,30
2003-12-19,59,48,37
2003-12-20,52,41,28
2003-12-21,57,39,21
2003-12-22,68,50,33
2003-12-23,72,58,44
2003-12-24,71,60,48
2003-12-25,57,47,37
2003-12-26,66,50,34
2003-12-27,68,51,34
2003-12-28,66,51,36
2003-12-29,73,58,44
2003-12-30,70,60,51
2003-12-31,68,60,53
2004-01-01,73,60,48
2004-01-02,75,60,46
2004-01-03,77,64,51
2004-01-04,79,66,53
2004-01-05,80,70,59
2004-01-06,64,55,45
2004-01-07,52,43,32
2004-01-08,66,49,32
2004-01-09,66,58,50
2004-01-10,48,41,33
2004-01-11,55,42,30
2004-01-12,64,47,30
2004-01-13,63,46,30
2004-01-14,68,55,42
2004-01-15,71,60,48
2004-01-16,64,52,39
2004-01-17,70,54,39
2004-01-18,73,64,55
2004-01-19,64,56,45
2004-01-20,59,46,33
2004-01-21,64,48,32
2004-01-22,64,47,30
2004-01-23,62,48,34
2004-01-24,70,52,33
2004-01-25,77,59,41
2004-01-26,78,70,61
2004-01-27,72,60,48
2004-01-28,55,44,30
2004-01-29,62,44,25
2004-01-30,63,50,37
2004-01-31,57,52,46
2004-02-01,63,56,50
2004-02-02,61,56,51
2004-02-03,61,54,48
2004-02-04,66,55,44
2004-02-05,81,66,51
2004-02-06,81,72,64
2004-02-07,68,56,45
2004-02-08,53,43,33
2004-02-09,69,55,41
2004-02-10,63,56,48
2004-02-11,62,58,55
2004-02-12,80,68,57
2004-02-13,59,55,51
2004-02-14,64,57,50
2004-02-15,66,57,46
2004-02-16,57,49,41
2004-02-17,48,44,39
2004-02-18,59,48,36
2004-02-19,66,50,33
2004-02-20,70,53,36
2004-02-21,75,66,57
2004-02-22,75,60,46
2004-02-23,77,60,42
2004-02-24,66,62,57
2004-02-25,62,56,51
2004-02-26,53,48,44
2004-02-27,46,44,41
2004-02-28,63,50,37
2004-02-29,73,58,44
2004-03-01,75,62,50
2004-03-02,81,72,61
2004-03-03,80,70,59
2004-03-04,81,67,53
2004-03-05,82,70,57
2004-03-06,81,74,66
2004-03-07,82,72,62
2004-03-08,69,58,46
2004-03-09,70,54,37
2004-03-10,57,49,39
2004-03-11,68,51,34
2004-03-12,75,57,39
2004-03-13,77,61,45
2004-03-14,80,63,46
2004-03-15,78,65,52
2004-03-16,75,68,62
2004-03-17,75,62,50
2004-03-18,81,63,45
2004-03-19,82,65,48
2004-03-20,82,66,50
2004-03-21,82,67,52
2004-03-22,64,54,45
2004-03-23,66,54,41
2004-03-24,73,60,46
2004-03-25,75,63,51
2004-03-26,78,68,57
2004-03-27,81,68,55
2004-03-28,82,66,51
2004-03-29,75,64,53
2004-03-30,79,62,46
2004-03-31,77,66,54
2004-04-01,68,56,43
2004-04-02,72,57,42
2004-04-03,75,62,48
2004-04-04,77,62,48
2004-04-05,75,60,46
2004-04-06,80,62,44
2004-04-07,82,66,51
2004-04-08,82,72,64
2004-04-09,86,74,64
2004-04-10,87,73,60
2004-04-11,82,68,55
2004-04-12,78,71,64
2004-04-13,73,64,52
2004-04-14,66,54,43
2004-04-15,73,58,43
2004-04-16,78,60,43
2004-04-17,81,63,46
2004-04-18,82,65,48
2004-04-19,82,66,50
2004-04-20,82,67,53
2004-04-21,82,68,54
2004-04-22,84,70,57
2004-04-23,86,70,57
2004-04-24,87,72,59
2004-04-25,87,74,62
2004-04-26,84,74,64
2004-04-27,79,68,55
2004-04-28,82,65,48
2004-04-29,84,68,55
2004-04-30,80,72,64
2004-05-01,87,76,66
2004-05-02,88,76,66
2004-05-03,79,70,57
2004-05-04,78,65,52
2004-05-05,82,64,46
2004-05-06,88,70,54
2004-05-07,91,76,63
2004-05-08,89,76,62
2004-05-09,87,72,57
2004-05-10,86,72,60
2004-05-11,84,76,69
2004-05-12,87,76,66
2004-05-13,90,76,62
2004-05-14,88,74,62
2004-05-15,87,74,62
2004-05-16,88,76,64
2004-05-17,87,76,66
2004-05-18,87,75,63
2004-05-19,89,74,62
2004-05-20,91,76,63
2004-05-21,91,77,63
2004-05-22,93,78,64
2004-05-23,91,81,71
2004-05-24,93,80,68
2004-05-25,96,80,66
2004-05-26,96,82,72
2004-05-27,93,80,69
2004-05-28,93,78,66
2004-05-29,96,80,68
2004-05-30,96,80,64
2004-05-31,96,82,70
2004-06-01,96,86,73
2004-06-02,93,81,70
2004-06-03,89,78,69
2004-06-04,84,75,66
2004-06-05,91,80,69
2004-06-06,87,78,69
2004-06-07,91,80,68
2004-06-08,93,80,66
2004-06-09,91,80,70
2004-06-10,91,78,68
2004-06-11,91,80,71
2004-06-12,96,84,72
2004-06-13,95,84,72
2004-06-14,90,80,71
2004-06-15,91,82,73
2004-06-16,91,82,73
2004-06-17,91,82,72
2004-06-18,93,81,69
2004-06-19,95,84,75
2004-06-20,91,83,75
2004-06-21,88,80,73
2004-06-22,89,80,73
2004-06-23,89,80,71
2004-06-24,95,83,71
2004-06-25,93,83,73
2004-06-26,93,83,73
2004-06-27,93,80,70
2004-06-28,90,80,73
2004-06-29,91,82,72
2004-06-30,91,81,71
2004-07-01,90,80,71
2004-07-02,93,82,71
2004-07-03,91,80,71
2004-07-04,93,80,70
2004-07-05,95,82,70
2004-07-06,96,84,73
2004-07-07,93,80,69
2004-07-08,91,79,70
2004-07-09,93,80,68
2004-07-10,95,83,73
2004-07-11,93,82,73
2004-07-12,91,81,71
2004-07-13,91,80,71
2004-07-14,93,82,73
2004-07-15,90,81,73
2004-07-16,91,82,72
2004-07-17,88,80,72
2004-07-18,80,76,73
2004-07-19,87,80,73
2004-07-20,88,80,73
2004-07-21,91,82,73
2004-07-22,93,80,68
2004-07-23,93,82,71
2004-07-24,91,82,73
2004-07-25,91,81,71
2004-07-26,93,82,71
2004-07-27,91,82,73
2004-07-28,90,81,73
2004-07-29,91,82,73
2004-07-30,91,82,73
2004-07-31,91,80,71
2004-08-01,91,82,73
2004-08-02,91,82,73
2004-08-03,93,84,75
2004-08-04,93,84,75
2004-08-05,91,83,75
2004-08-06,93,83,75
2004-08-07,82,76,72
2004-08-08,84,80,75
2004-08-09,88,80,73
2004-08-10,86,78,71
2004-08-11,90,80,71
2004-08-12,84,78,73
2004-08-13,80,76,71
2004-08-14,79,74,69
2004-08-15,82,76,71
2004-08-16,91,80,69
2004-08-17,91,81,71
2004-08-18,91,80,69
2004-08-19,93,82,71
2004-08-20,93,83,73
2004-08-21,88,80,73
2004-08-22,87,79,71
2004-08-23,87,78,71
2004-08-24,90,80,69
2004-08-25,91,82,73
2004-08-26,91,82,72
2004-08-27,91,82,73
2004-08-28,91,81,71
2004-08-29,91,82,73
2004-08-30,91,82,73
2004-08-31,91,82,73
2004-09-01,93,83,73
2004-09-02,91,80,71
2004-09-03,89,82,75
2004-09-04,91,82,75
2004-09-05,81,77,73
2004-09-06,78,76,73
2004-09-07,86,80,75
2004-09-08,91,84,77
2004-09-09,90,82,75
2004-09-10,87,78,73
2004-09-11,87,80,75
2004-09-12,87,80,73
2004-09-13,86,78,73
2004-09-14,86,78,73
2004-09-15,88,83,78
2004-09-16,89,83,78
2004-09-17,91,84,77
2004-09-18,89,79,68
2004-09-19,86,74,64
2004-09-20,73,68,64
2004-09-21,84,75,68
2004-09-22,88,78,69
2004-09-23,89,78,69
2004-09-24,84,74,64
2004-09-25,86,80,73
2004-09-26,80,76,73
2004-09-27,84,78,73
2004-09-28,89,80,73
2004-09-29,87,78,69
2004-09-30,89,77,66
2004-10-01,89,78,69
2004-10-02,89,79,69
2004-10-03,88,80,72
2004-10-04,88,78,69
2004-10-05,86,78,69
2004-10-06,86,77,70
2004-10-07,82,75,66
2004-10-08,82,73,64
2004-10-09,84,75,66
2004-10-10,84,77,70
2004-10-11,73,70,68
2004-10-12,82,72,64
2004-10-13,84,74,63
2004-10-14,81,68,55
2004-10-15,71,61,48
2004-10-16,79,62,46
2004-10-17,84,70,57
2004-10-18,82,70,60
2004-10-19,87,76,64
2004-10-20,87,78,70
2004-10-21,82,74,66
2004-10-22,80,72,63
2004-10-23,80,69,57
2004-10-24,82,66,53
2004-10-25,82,72,62
2004-10-26,81,68,57
2004-10-27,81,69,57
2004-10-28,81,70,59
2004-10-29,84,74,66
2004-10-30,84,75,66
2004-10-31,86,73,62
2004-11-01,86,74,63
2004-11-02,84,75,66
2004-11-03,86,75,64
2004-11-04,84,73,62
2004-11-05,71,62,52
2004-11-06,73,60,48
2004-11-07,75,60,46
2004-11-08,79,62,46
2004-11-09,71,63,55
2004-11-10,78,66,55
2004-11-11,75,65,55
2004-11-12,78,70,61
2004-11-13,77,68,60
2004-11-14,64,60,57
2004-11-15,71,61,51
2004-11-16,75,60,46
2004-11-17,73,60,46
2004-11-18,75,59,43
2004-11-19,78,64,51
2004-11-20,75,70,64
2004-11-21,81,69,57
2004-11-22,80,68,55
2004-11-23,80,70,60
2004-11-24,79,70,60
2004-11-25,72,60,46
2004-11-26,61,49,37
2004-11-27,73,60,48
2004-11-28,64,55,44
2004-11-29,75,58,42
2004-11-30,79,67,55
2004-12-01,72,62,50
2004-12-02,70,56,42
2004-12-03,63,54,45
2004-12-04,57,49,39
2004-12-05,66,52,37
2004-12-06,78,66,53
2004-12-07,79,68,57
2004-12-08,81,70,60
2004-12-09,81,70,60
2004-12-10,75,68,59
2004-12-11,61,52,42
2004-12-12,60,48,37
2004-12-13,72,56,39
2004-12-14,52,44,34
2004-12-15,50,40,30
2004-12-16,59,48,37
2004-12-17,64,52,39
2004-12-18,66,55,44
2004-12-19,64,50,36
2004-12-20,48,40,32
2004-12-21,64,46,28
2004-12-22,75,58,41
2004-12-23,73,65,54
2004-12-24,53,48,42
2004-12-25,44,42,41
2004-12-26,46,40,32
2004-12-27,59,44,30
2004-12-28,66,52,37
2004-12-29,69,54,39
2004-12-30,71,57,43
2004-12-31,70,57,44
2005-01-01,73,60,46
2005-01-02,75,64,54
2005-01-03,75,63,51
2005-01-04,75,62,50
2005-01-05,78,64,51
2005-01-06,79,66,54
2005-01-07,73,65,57
2005-01-08,80,68,57
2005-01-09,80,68,55
2005-01-10,73,63,51
2005-01-11,73,62,51
2005-01-12,79,67,55
2005-01-13,81,70,60
2005-01-14,73,63,53
2005-01-15,55,52,48
2005-01-16,59,49,37
2005-01-17,51,42,32
2005-01-18,53,42,30
2005-01-19,59,44,30
2005-01-20,64,54,45
2005-01-21,72,54,37
2005-01-22,71,64,57
2005-01-23,66,50,32
2005-01-24,54,40,26
2005-01-25,64,48,32
2005-01-26,73,62,50
2005-01-27,73,63,53
2005-01-28,54,52,50
2005-01-29,66,58,51
2005-01-30,68,56,45
2005-01-31,54,46,37
2005-02-01,64,50,37
2005-02-02,59,54,48
2005-02-03,69,58,45
2005-02-04,57,47,36
2005-02-05,64,49,34
2005-02-06,70,58,45
2005-02-07,73,63,53
2005-02-08,77,60,44
2005-02-09,75,60,46
2005-02-10,66,56,45
2005-02-11,60,48,35
2005-02-12,66,52,37
2005-02-13,73,56,39
2005-02-14,73,58,44
2005-02-15,77,67,57
2005-02-16,79,65,51
2005-02-17,73,64,53
2005-02-18,64,52,36
2005-02-19,69,50,32
2005-02-20,75,58,42
2005-02-21,75,62,50
2005-02-22,80,72,64
2005-02-23,78,72,66
2005-02-24,77,70,63
2005-02-25,63,57,51
2005-02-26,64,57,50
2005-02-27,72,64,57
2005-02-28,73,63,53
2005-03-01,66,54,43
2005-03-02,59,44,30
2005-03-03,50,44,37
2005-03-04,66,52,39
2005-03-05,71,54,37
2005-03-06,72,58,44
2005-03-07,77,60,44
2005-03-08,69,58,46
2005-03-09,50,46,41
2005-03-10,64,50,36
2005-03-11,70,56,42
2005-03-12,72,56,39
2005-03-13,80,66,53
2005-03-14,78,72,66
2005-03-15,66,60,55
2005-03-16,78,68,57
2005-03-17,64,56,48
2005-03-18,51,48,44
2005-03-19,70,53,36
2005-03-20,79,62,44
2005-03-21,79,70,62
2005-03-22,90,78,66
2005-03-23,81,72,63
2005-03-24,84,70,55
2005-03-25,73,70,66
2005-03-26,72,70,68
2005-03-27,89,78,68
2005-03-28,77,70,61
2005-03-29,84,70,57
2005-03-30,84,68,52
2005-03-31,88,74,61
2005-04-01,88,76,64
2005-04-02,75,66,55
2005-04-03,75,60,46
2005-04-04,84,66,50
2005-04-05,87,70,53
2005-04-06,86,73,60
2005-04-07,79,72,66
2005-04-08,77,69,63
2005-04-09,82,71,60
2005-04-10,81,68,54
2005-04-11,84,68,51
2005-04-12,84,72,62
2005-04-13,81,72,63
2005-04-14,73,64,55
2005-04-15,75,60,48
2005-04-16,72,62,50
2005-04-17,77,60,46
2005-04-18,82,62,42
2005-04-19,84,66,51
2005-04-20,82,70,57
2005-04-21,87,70,55
2005-04-22,84,70,56
2005-04-23,77,67,56
2005-04-24,66,56,46
2005-04-25,73,56,39
2005-04-26,76,65,54
2005-04-27,81,70,58
2005-04-28,78,64,50
2005-04-29,83,66,49
2005-04-30,84,73,61
2005-05-01,73,68,61
2005-05-02,82,70,57
2005-05-03,83,68,53
2005-05-04,66,64,62
2005-05-05,69,65,60
2005-05-06,72,64,55
2005-05-07,79,65,50
2005-05-08,82,68,53
2005-05-09,83,69,55
2005-05-10,84,70,56
2005-05-11,83,73,62
2005-05-12,85,72,58
2005-05-13,84,71,58
2005-05-14,83,71,58
2005-05-15,85,72,59
2005-05-16,87,75,62
2005-05-17,87,75,62
2005-05-18,85,74,62
2005-05-19,85,74,62
2005-05-20,86,74,61
2005-05-21,84,74,64
2005-05-22,84,72,59
2005-05-23,88,75,62
2005-05-24,89,80,71
2005-05-25,81,72,63
2005-05-26,81,69,56
2005-05-27,85,72,59
2005-05-28,88,75,62
2005-05-29,88,75,62
2005-05-30,89,78,67
2005-05-31,82,77,71
2005-06-01,83,77,71
2005-06-02,85,79,72
2005-06-03,82,77,72
2005-06-04,83,77,71
2005-06-05,89,78,67
2005-06-06,90,79,68
2005-06-07,92,80,68
2005-06-08,91,81,70
2005-06-09,89,80,70
2005-06-10,82,79,75
2005-06-11,85,80,75
2005-06-12,87,81,74
2005-06-13,88,81,73
2005-06-14,90,81,71
2005-06-15,89,83,76
2005-06-16,92,83,74
2005-06-17,92,83,73
2005-06-18,86,79,71
2005-06-19,88,78,67
2005-06-20,87,77,66
2005-06-21,88,78,68
2005-06-22,87,78,68
2005-06-23,90,79,67
2005-06-24,87,77,67
2005-06-25,85,79,72
2005-06-26,91,82,73
2005-06-27,90,83,75
2005-06-28,87,80,73
2005-06-29,85,80,74
2005-06-30,84,80,75
2005-07-01,88,82,75
2005-07-02,87,81,75
2005-07-03,87,80,73
2005-07-04,92,83,74
2005-07-05,93,83,72
2005-07-06,93,84,74
2005-07-07,93,84,74
2005-07-08,95,85,74
2005-07-09,90,82,73
2005-07-10,84,79,74
2005-07-11,89,82,75
2005-07-12,90,81,72
2005-07-13,92,83,73
2005-07-14,92,83,73
2005-07-15,89,81,73
2005-07-16,93,83,73
2005-07-17,94,84,74
2005-07-18,93,83,73
2005-07-19,92,84,75
2005-07-20,93,85,76
2005-07-21,94,83,72
2005-07-22,94,84,73
2005-07-23,94,86,77
2005-07-24,93,84,75
2005-07-25,91,82,72
2005-07-26,93,81,69
2005-07-27,94,84,73
2005-07-28,95,85,75
2005-07-29,92,82,71
2005-07-30,90,81,72
2005-07-31,91,81,71
2005-08-01,91,81,71
2005-08-02,90,81,71
2005-08-03,91,82,72
2005-08-04,89,81,73
2005-08-05,88,80,72
2005-08-06,90,81,71
2005-08-07,89,80,71
2005-08-08,87,79,71
2005-08-09,89,81,73
2005-08-10,87,80,73
2005-08-11,91,83,74
2005-08-12,93,83,73
2005-08-13,93,84,75
2005-08-14,94,84,73
2005-08-15,92,83,73
2005-08-16,94,84,73
2005-08-17,95,85,74
2005-08-18,95,85,75
2005-08-19,95,85,75
2005-08-20,93,84,74
2005-08-21,94,84,73
2005-08-22,94,84,73
2005-08-23,93,84,74
2005-08-24,94,84,74
2005-08-25,93,84,75
2005-08-26,86,80,74
2005-08-27,91,83,74
2005-08-28,91,84,76
2005-08-29,93,85,77
2005-08-30,88,83,77
2005-08-31,87,82,76
2005-09-01,90,83,75
2005-09-02,93,84,75
2005-09-03,88,80,71
2005-09-04,88,80,72
2005-09-05,86,79,72
2005-09-06,85,79,73
2005-09-07,81,77,72
2005-09-08,86,80,74
2005-09-09,89,80,70
2005-09-10,90,79,67
2005-09-11,89,77,65
2005-09-12,91,80,69
2005-09-13,90,78,66
2005-09-14,91,82,72
2005-09-15,91,79,67
2005-09-16,92,81,69
2005-09-17,94,82,69
2005-09-18,93,83,72
2005-09-19,92,81,69
2005-09-20,90,81,72
2005-09-21,85,80,74
2005-09-22,87,80,73
2005-09-23,90,82,74
2005-09-24,89,80,71
2005-09-25,89,79,68
2005-09-26,89,78,66
2005-09-27,89,79,68
2005-09-28,88,78,68
2005-09-29,90,78,66
2005-09-30,91,80,68
2005-10-01,91,81,70
2005-10-02,87,80,73
2005-10-03,86,80,73
2005-10-04,87,79,71
2005-10-05,82,77,72
2005-10-06,85,79,73
2005-10-07,84,79,73
2005-10-08,87,80,72
2005-10-09,84,78,71
2005-10-10,89,80,70
2005-10-11,83,77,70
2005-10-12,82,76,69
2005-10-13,80,73,66
2005-10-14,84,73,62
2005-10-15,84,72,59
2005-10-16,84,70,55
2005-10-17,84,70,56
2005-10-18,83,70,56
2005-10-19,85,71,56
2005-10-20,88,76,63
2005-10-21,89,80,70
2005-10-22,84,76,68
2005-10-23,74,70,65
2005-10-24,68,60,51
2005-10-25,63,52,41
2005-10-26,65,52,39
2005-10-27,72,55,38
2005-10-28,71,59,46
2005-10-29,70,61,51
2005-10-30,72,60,48
2005-10-31,78,66,53
2005-11-01,75,64,52
2005-11-02,79,66,53
2005-11-03,78,64,50
2005-11-04,79,65,50
2005-11-05,80,66,52
2005-11-06,84,69,54
2005-11-07,83,69,55
2005-11-08,82,69,56
2005-11-09,81,66,50
2005-11-10,82,68,54
2005-11-11,77,61,44
2005-11-12,80,63,46
2005-11-13,81,66,50
2005-11-14,79,66,52
2005-11-15,83,71,59
2005-11-16,85,73,61
2005-11-17,68,58,48
2005-11-18,67,56,44
2005-11-19,74,61,47
2005-11-20,75,69,62
2005-11-21,73,63,52
2005-11-22,65,55,44
2005-11-23,62,47,32
2005-11-24,78,64,50
2005-11-25,76,64,51
2005-11-26,77,62,46
2005-11-27,78,69,60
2005-11-28,71,65,59
2005-11-29,78,69,59
2005-11-30,65,55,44
2005-12-01,65,51,36
2005-12-02,64,50,36
2005-12-03,70,51,32
2005-12-04,77,61,44
2005-12-05,76,62,47
2005-12-06,66,55,43
2005-12-07,64,55,45
2005-12-08,65,61,57
2005-12-09,65,57,48
2005-12-10,69,56,42
2005-12-11,58,47,36
2005-12-12,59,46,33
2005-12-13,60,49,38
2005-12-14,68,53,37
2005-12-15,72,61,50
2005-12-16,59,49,38
2005-12-17,57,48,39
2005-12-18,58,53,48
2005-12-19,57,50,42
2005-12-20,63,51,39
2005-12-21,56,46,36
2005-12-22,58,45,31
2005-12-23,62,45,28
2005-12-24,68,51,33
2005-12-25,70,59,47
2005-12-26,58,48,37
2005-12-27,64,48,32
2005-12-28,69,53,37
2005-12-29,68,57,45
2005-12-30,68,54,39
2005-12-31,77,60,43
2006-01-01,78,69,59
2006-01-02,81,73,65
2006-01-03,74,63,52
2006-01-04,69,57,44
2006-01-05,72,59,46
2006-01-06,56,48,39
2006-01-07,52,42,32
2006-01-08,66,48,30
2006-01-09,70,53,35
2006-01-10,75,59,42
2006-01-11,75,64,53
2006-01-12,77,63,48
2006-01-13,76,65,53
2006-01-14,59,51,42
2006-01-15,62,48,33
2006-01-16,69,56,42
2006-01-17,74,57,40
2006-01-18,56,45,33
2006-01-19,67,48,28
2006-01-20,74,57,39
2006-01-21,79,70,61
2006-01-22,79,70,61
2006-01-23,81,73,64
2006-01-24,79,68,56
2006-01-25,66,56,46
2006-01-26,63,50,36
2006-01-27,66,52,37
2006-01-28,72,56,40
2006-01-29,75,64,52
2006-01-30,69,65,61
2006-01-31,64,51,37
2006-02-01,67,51,34
2006-02-02,77,60,42
2006-02-03,66,63,59
2006-02-04,66,56,45
2006-02-05,59,47,35
2006-02-06,69,51,33
2006-02-07,63,51,38
2006-02-08,59,47,34
2006-02-09,63,49,34
2006-02-10,65,48,30
2006-02-11,60,50,39
2006-02-12,47,39,30
2006-02-13,51,39,27
2006-02-14,58,41,24
2006-02-15,69,50,30
2006-02-16,75,59,42
2006-02-17,78,63,47
2006-02-18,79,64,48
2006-02-19,63,57,50
2006-02-20,77,64,50
